Oboe Concerto in C L24 Dittersdorf, Karl Ditters von
Romeo and Juliet: Incidental Music German, Edward
Ouverture No 3 in B flat Veracini, Francesco
Faust: Ballet  (7) Gounod, Charles
Symphony No  11 in E flat Haydn, Joseph
The Presidential Polonaise Sousa, John Philip
Free Lance Suite Sousa, John Philip
Cantique dAmour S.173 No10 Liszt, Franz
Cello Concerto No 2 in D Boccherini, Luigi
Don Giovanni: "Vedrai, carino" Mozart, Wolfgang Amadeus
Piano Trio D898 in B flat Schubert, Franz
Light Cavalry Overture Suppe, Franz von
Organ Concerto No 8 in A Op7 No2 Handel, George Frideric
Menuet Antique Ravel, Maurice
44. Serenade K525 in G "Eine kleine Nachtmusik" Mozart, Wolfgang Amadeus
Sonata Op2 No6 D Albinoni, Tomaso
Quiet City Copland, Aaron
Barcarolle No  9 in A minor Op101 Faure, Gabriel
Piano Sonata in D Soler, Antonio
Turandot Puccini, Giacomo
Pavane for a Dead Princess Ravel, Maurice
Lute Concerto RV93 in D Vivaldi, Antonio
Richard III Suite Walton, William
Symphony No 4 in C minor D417 "Tragic" Schubert, Franz
Decoration Day Ives, Charles
Spartacus: Adagio of Spartacus and Phrygia Khachaturian, Aram
Symphony No  37 in C Haydn, Joseph
String Trio in G major Op9 No1 Beethoven, Ludwig van
Overture "Roman Carnival" Op9 Berlioz, Hector
William Tell Overture Rossini, Gioacchino
Concerti Grossi Op6: No 2 in F Handel, George Frideric
Lyric for Strings Walker, George
Bolt Suite Op27a Shostakovich, Dmitri
Keyboard Sonata K541 in F Scarlatti, Domenico
Capriccio in B minor Op2 No4 Dohnanyi, Ernst von
Gymnopedie No 2 Satie, Erik
Piano Sonata No  7 in D Op10 No3 Beethoven, Ludwig van
Baile Chavez, Carlos
Prince Igor: Polovtsian March Borodin, Alexander
Symphony in C Bizet, Georges
Piano Concerto No 2 in B flat Op83 Brahms, Johannes
Overture "The School for Scandal" Op5 Barber, Samuel
Piano Sonata No 4 in F minor Hoffmann, E T A
Sonata K132 in C Scarlatti, Domenico
Violin Concerto No 4 in G (Hob.VIIa:4) Haydn, Joseph
Songs without Words Op 53: No6 in A Mendelssohn, Felix
Serenade for Strings in E Op22 Dvorak, Antonin
Harmony Club Waltz Joplin, Scott
Danses Sacree et Profane Debussy, Claude
String Quartet Op32 No6 Boccherini, Luigi
Romance No 2 in F Op50 Beethoven, Ludwig van
Sonata K492 in D Scarlatti, Domenico
Piano Concerto No 5 in E flat Op73 "Emperor" Beethoven, Ludwig van
Preludes Op45: in C sharp minor Chopin, Frederic
Prelude to the Afternoon of a Faun Debussy, Claude
Sonatas Op2: No 4 in E minor Corelli, Arcangelo
Symphony No 1 in B flat Marsh, John
Symphony No 2 in D Op36 Beethoven, Ludwig van
Symphonic Sketches: No2 Noel Chadwick, George Whitefield
Rondo D895 in B minor Schubert, Franz
"Take the A Train" Ellington, Duke
Piano Concerto No 1 in E flat Liszt, Franz
"Goddesses" Playford, John
97. William Tell Overture Rossini, Gioacchino
Alina Overture Donizetti, Gaetano
Candide Overture Bernstein, Leonard
Sonata for Strings Op2 No7 in F Corelli, Arcangelo
Scottish Dances Op32 Hamilton, Iain
Clarinet Sonata Op107 in B flat Reger, Max
Music for Children Op65 (12) Prokofiev, Serge
London Overture Ireland, John
Fugue No 1 in A Puccini, Giacomo
Nonet in B flat Parry, Hubert
Creatures of Prometheus Overture Op43 Beethoven, Ludwig van
Fairy Queen  Suite Purcell, Henry
Flute Concerto in G Quantz, Johann Joachim
Jeptha Overture Handel, George Frideric
Abdelazer  Suite Purcell, Henry
Clavier Concerto BWV1055 in A Bach, Johann Sebastian
Winterlust Op121 Strauss, Josef
Scottish Dances (7) Alwyn, William
Nocturnes Op62: No1 in B Chopin, Frederic
Pavane for a Dead Princess Ravel, Maurice
Scherzo No 3 in C sharp minor Op39 Chopin, Frederic
La Oracion del Torero Op34 Turina, Joaquin
Solo - A Star Wars Story (excerpt) John Powell / John Williams
Overture "The School for Scandal" Op5 Barber, Samuel
Concerto Grossi Op 6: No 12 in F Corelli, Arcangelo
Symphony No 25 in G minor K183 Mozart, Wolfgang Amadeus
Rosenkavalier Suite Strauss, Richard
Concerti Op10 No2 in B flat Fesch, Willem de
Trovatore: "Di quella pira" Verdi, Giuseppe
"O Praise the Lord" Tomkins, Thomas
Violin Concerto in D minor Khachaturian, Aram
Symphony No 19 in E flat K132 (Version 2) Mozart, Wolfgang Amadeus
Jazz Symphony Antheil, George
Mediterranean Bax, Arnold
Marche Militaire Op51 No1 in D Schubert, Franz
Concerto for Oboe and Violin RV548 in B flat Vivaldi, Antonio
Serailtanze Op5 Strauss, Johann Jr
Concerti Op2: No2 in B minor Stanley, John
Intermezzo Op119 No2 in E minor Brahms, Johannes
Violin Sonata Walton, William
Piano Concerto in G minor Op33 Dvorak, Antonin
Tres Canciones Populares Mexicanas Ponce, Manuel
Oboe Quartet K270 in F: III. Rondeau - Allegro Mozart, Wolfgang Amadeus
Flute Concerto in G Tartini, Giuseppe
Canon in D Pachelbel, Johann
Symphony No 2 in B minor: II. Scherzo Borodin, Alexander
String Quartet Op 54 No1 in G Haydn, Joseph
Oracion por Todos Mangore, Agustin Barrios
Trumpet Concerto Op41 Goedicke, Alexander
Cello Sonata BWV1029 in G minor Bach, Johann Sebastian
Fantasie negre Price, Florence
Les Pavots Couperin, Francois
Louisiana Story Suite (3) Thomson, Virgil
Alleluia and Fugue Op40b Hovhaness, Alan
Champagner Walzer Op14 Strauss, Johann Sr
Piano Sonata No 20 in G Op49 No2 Beethoven, Ludwig van
Valiant Years Suite Rodgers, Richard
The Standard of Granada Overture Cherubini, Luigi
John Henry Copland, Aaron
Eugene Onegin: Waltz Tchaikovsky, Peter Ilych
Violin Sonata RV756 in E flat Vivaldi, Antonio
Salut dAmour Op12 Elgar, Edward
Two String Interludes Op12 Enescu, Georges
Concerti Op2: No1 in D Stanley, John
In dulci jubilo Traditional
French Suite No. 6 BWV817 in E Bach, Johann Sebastian
Overture "King Lear" Op4 Berlioz, Hector
Hungarian Dance No 14 Brahms, Johannes
Momentum Suite (3) Hope, Peter
51. Symphony No 104 in D "London" Haydn, Joseph
Intermezzo Op76 No7 in A minor Brahms, Johannes
Dance Suite Op53 Blumer, Theodor
Coriolan Overture Op62 Beethoven, Ludwig van
38. German Requiem Op45 (excerpts) Brahms, Johannes
Violin Concerto RV171 in C Vivaldi, Antonio
Slavonic Rhapsody Op45 No1 in D Dvorak, Antonin
Woodruff Overture Strauss, Johann Jr
Cello Concerto Wq170 in A minor Bach, Carl Philipp Emanuel
Concerto for Two Pianos in D minor Poulenc, Francis
Allegro in A minor D947 "Lebensstuerme" Schubert, Franz
Piano Sonata D960 in B flat Schubert, Franz
Trumpet Concerto in E Flat Haydn, Joseph
Tristan and Isolde: Prelude and Liebestod Wagner, Richard
Pigmalion Suite Rameau, Jean-Philippe
Fireworks Op4 Stravinsky, Igor
Serse: "Ombra mai fu" (Largo) Handel, George Frideric
Mazurkas Op56: No 4 in D minor Dvorak, Antonin
Suite Espanola Op47: Leyenda Albeniz, Isaac
Symphony No 3 in F Op90 Brahms, Johannes
Rosamunde  Suite Schubert, Franz
Fatinitza Overture Suppe, Franz von
Symphony No 5 in E minor Op64 Tchaikovsky, Peter Ilyich
Cello Concerto in D minor Lalo, Edouard
Piano Concerto No  9 in E flat K271 "Jeunehomme" Mozart, Wolfgang Amadeus
Symphony No  92 in G "Oxford" Haydn, Joseph
Sonata K507 in E flat Scarlatti, Domenico
An Outdoor Overture Copland, Aaron
Concerti Grossi Op6: No 4 in A minor Handel, George Frideric
Festive Overture Op96 Shostakovich, Dmitri
The Capricious Lovers Overture Rush, George
"Blessed are all they that fear the Lord" Gibbons, Orlando
Midsummer Nights Dream: Nocturne Mendelssohn, Felix
Abduction from the Seraglio Overture Mozart, Wolfgang Amadeus
Intermezzo Op117 No1 in E flat Brahms, Johannes
Symphony in D minor Franck, Cesar
Four Seasons: RV297 Winter Concerto in F minor Vivaldi, Antonio
Concerto TWV 51:D1 for Flute, Strings  B.C Telemann, Georg Philipp
Motet BWV229 "Komm, Jesu, komm" Bach, Johann Sebastian
Mikado Overture Sullivan, Arthur
Peter Grimes: Sea Interludes  (4) Britten, Benjamin
Concerto Grosso Op7 No5 in C minor Geminiani, Francesco
Duo Concertant Op25 Giuliani, Mauro
Lohengrin: Prelude Wagner, Richard
Otello Overture Rossini, Gioacchino
"Ave Maria" (Bach) Gounod, Charles
The Magic Island (Symphonic Prelude) Alwyn, William
Overture "Le Corsaire" Op21 Berlioz, Hector
Oboe Concerto RV447 in C Vivaldi, Antonio
Das Jahr: March Mendelssohn, Fanny
Violin Concerto "The Leeds" Blake, Howard
Overture: At the Tabard Inn Dyson, George
Enchanted Lake Op62 Liadov, Anatoly
Symphony No  94 in G "Surprise" Haydn, Joseph
Le Crescendo Overture Cherubini, Luigi
Symphony No 101 in D "The Clock" Haydn, Joseph
Larmes de Jacqueline Offenbach, Jacques
Divertimento K240 in B flat Mozart, Wolfgang Amadeus
12. Symphony No 5 in C minor Op67 Beethoven, Ludwig van
Gondoliers Overture Sullivan, Arthur
Symphony No 3 in E flat Op55 "Eroica" Beethoven, Ludwig van
Adagio for Strings Op11 No2 Barber, Samuel
Holberg Suite Op40 Grieg, Edvard
Fantaisie in F minor Op49 Chopin, Frederic
La Licorne: The Triumph of Chastity Ibert, Jacques
String Quartet No 10 in E flat Op51 Dvorak, Antonin
Bonduca Overture Purcell, Henry
Serenade K375 in E flat Mozart, Wolfgang Amadeus
Conquest of the Air: Suite (6) Bliss, Arthur
Two Part Invention BWV777 in E Bach, Johann Sebastian
Scherzando No2 in C Haydn, Joseph
Symphony No 9 in D minor Op125 "Choral" Beethoven, Ludwig van
Minuet in A minor Seixas, Carlos
"Exsultate, Jubilate" K165 Mozart, Wolfgang Amadeus
Piano Sonata No. 14 Op. 27 No. 2 "Moonlight" Beethoven, Ludwig van
Carmen: March of the Smugglers Bizet, Georges
String Quartet K421 in D minor Mozart, Wolfgang Amadeus
Treasure of the Sierra Madre Suite Steiner, Max
Symphony in E flat Op3 No4 Beck, Franz Ignaz
36. Symphony No 5 in E minor Op64 Tchaikovsky, Peter Ilych
Oboe Concerto RV461 in A minor Vivaldi, Antonio
Suite Bergamasque Debussy, Claude
Gianni Schicchi: "O mio babbino caro" Puccini, Giacomo
Africa Still, William Grant
Piano Sonata Op1 No2 in G Clementi, Muzio
Sonata in D Scarlatti, Domenico
Mitridate, Re di Ponto: March (Act I) (K87) Mozart, Wolfgang Amadeus
Easter Oratorio BWV249 Bach, Johann Sebastian
Nocturnes for Orchestra: No1 Nuages Debussy, Claude
45. Ma Vlast: No2 The Moldau Smetana, Bedrich
Polonaise Op89 in C Beethoven, Ludwig van
String Quartet Op  9 No2 in E flat Haydn, Joseph
Italian Concerto BWV971 in F Bach, Johann Sebastian
Piano Sonata No 3 in D minor Op49 Weber, Carl Maria von
Pepita-Polka Op138 Strauss, Johann Jr
Serenade for Strings in E minor Op20 Elgar, Edward
Candide Overture Bernstein, Leonard
Concerto No  4 Muffat, Georg
Piano Sonata No 26 Cimarosa, Domenico
Sonata for Strings No 3 in C Rossini, Gioacchino
Suite in D Telemann, Georg Philipp
Cello Concerto RV405 in D minor Vivaldi, Antonio
Violin Concerto Op 6 No6 RV 239 Vivaldi, Antonio
String Quartet No 2 "Intimate Letters" Janacek, Leos
Preludes Op28: No15 in D flat "Raindrop" Chopin, Frederic
"Ave Maria" (Schubert) Liszt, Franz
Symphony No 50 in D K163 Mozart, Wolfgang Amadeus
Adagio and Allegro in A flat Op70 Schumann, Robert
Legend for Piano and Orchestra Ireland, John
Finlandia Op26 Sibelius, Jean
"Apres un Reve" Op7 No1 Faure, Gabriel
Canarios Sanz, Gaspar
Overture "La Patrie" Bizet, Georges
Gaite Parisienne (arr. Rosenthal) Offenbach, Jacques
Iberia Suite Albeniz, Isaac
Piano Sonata No 14 in C sharp minor Op27 "Moonlight" Beethoven, Ludwig van
Siegfried-Idyll Wagner, Richard
Notturno No 2 in F Haydn, Joseph
Romeo and Juliet Gounod, Charles
Lullaby for Natalie Corigliano, John
Tango Stravinsky, Igor
Capriccio Prelude Strauss, Richard
Symphony Wq182 No2 in B flat Bach, Carl Philipp Emanuel
La Favorite: Ballet Donizetti, Gaetano
Fantasia Upon One Note Purcell, Henry
American Scene - Southwest (3) Still, William Grant
Symphony No 4 in B flat Op60 Beethoven, Ludwig van
Flute Sonata BWV1020 in G minor Bach, Johann Sebastian
Trio Sonata BWV1039 in G Bach, Johann Sebastian
Keyboard Sonata K260 in G Scarlatti, Domenico
Canon in D Pachelbel, Johann
Traviata: Prelude, Act III Verdi, Giuseppe
String Quartet Op 50 No5 in F Haydn, Joseph
Sonata K404 in A Scarlatti, Domenico
Piano Quintet in C minor Vaughan Williams, Ralph
Symphony No  4 in D K19 Mozart, Wolfgang Amadeus
Cello Concerto No 2 in D G479 Boccherini, Luigi
Anacreon Overture Cherubini, Luigi
Violin Sonata No 1 in A Op13 Faure, Gabriel
Meistersinger: Prelude to Act III - Dance - Entry Wagner, Richard
Nabucco: "Va, pensiero, sull ali dorate" Verdi, Giuseppe
Suicide Squadron: Warsaw Concerto Addinsell, Richard
Slavonic Dances Op72: No2 in E minor Dvorak, Antonin
Concerti Grossi Op3: No6 in D Handel, George Frideric
Barber of Seville: "Una voce poco fa" Rossini, Gioacchino
Symphony No  65 in A Haydn, Joseph
String Quintet K174 in B flat Mozart, Wolfgang Amadeus
Overture "My Home" Op62 Dvorak, Antonin
Piano Concerto No 2 in C minor Op18 Rachmaninov, Sergei
Divertimento HobII:22 in D Haydn, Joseph
Variations in F minor (Sonata) Hob XVII:6 Haydn, Joseph
Die Fledermaus Overture Strauss, Johann Jr
Piano Concerto No 2 in B flat Op83 Brahms, Johannes
Wiener Blut Walzer Op354 Strauss, Johann Jr
Comedians Op26 Kabalevsky, Dmitri
Symphony No 39 in E flat K543 Mozart, Wolfgang Amadeus
String Quartet in C minor Op19 Busoni, Ferruccio
Cello Concerto RV408 in E flat Vivaldi, Antonio
Mother Goose Suite Ravel, Maurice
Gymnopedie No 2 Satie, Erik
Leyenda Manjon, Antonio Jimenez
Keyboard Sonata K133 in C Scarlatti, Domenico
Piano Quartet in E flat Op47 Schumann, Robert
Don Juan: Dance of the Spectres and the Furies Gluck, Christoph Willibald von
Flute Concerto RV440 in A minor Vivaldi, Antonio
Hungarian Rhapsody No  2 Liszt, Franz
Trumpet Concerto in D Albinoni, Tomaso
Capriccio Italien Op45 Tchaikovsky, Peter Ilych
Scherzo in B flat Mussorgsky, Modest
American Overture Op27 Britten, Benjamin
WTC BWV873 Prelude and Fugue in C sharp minor Bach, Johann Sebastian
Molly on the Shore Grainger, Percy
Symphony Op 8 No1 in E flat Gossec, Francois Joseph
Concerti Grossi Op5: No11 in E Geminiani, Francesco
Peer Gynt Suite No 1 Op46 Grieg, Edvard
String Quartet Op 17 No5 in G Haydn, Joseph
Candide Overture Bernstein, Leonard
Variations on "Bei Maennern" WoO46 Beethoven, Ludwig van
Variations on "God Save the King" WoO78 Beethoven, Ludwig van
Pavane Op50 Faure, Gabriel
Nocturne Op33 Barber, Samuel
Symphony No 2 in C Op61 Schumann, Robert
Deck the Halls Trad
Sinfonia Op2 No3 in A Beck, Franz Ignaz
Bagatelles Op23a Finzi, Gerald
"Apres un Reve" Op7 No1 Faure, Gabriel
22. Scheherazade Op35 Rimsky-Korsakov, Nikolai
Overture Auric, Georges
Art of the Fugue: Contrapunctus No 1 Bach, Johann Sebastian
Suite for Brass Susato, Tielman
Cello Sonata RV47 in B flat Vivaldi, Antonio
Brandenburg Concerto No 6 in B flat BWV1051 Bach, Johann Sebastian
Girl Crazy: "Embraceable You" Gershwin, George
Melodies Op35bis (5) Prokofiev, Sergei
Mother Goose Suite Ravel, Maurice
Reverie and Caprice Op8 Berlioz, Hector
Symphony No 8 in G Op88 Dvorak, Antonin
Hungarian Dance No  5 Brahms, Johannes
Piano Trios H15: No38 in B flat Haydn, Joseph
Four Seasons: RV297 Winter Concerto in F minor Vivaldi, Antonio
Joplins New Rag Joplin, Scott
Bachianas Brasileiras: No 8 Villa-Lobos, Heitor
Symphony Op18 No1 in E flat Bach, Johann Christian
Sonata K  45 in D Scarlatti, Domenico
Miroirs: No4 Alborada del Gracioso Ravel, Maurice
Piano Concerto in G Wq44 Bach, Carl Philipp Emanuel
Variations in B minor Op3 Szymanowski, Karol
11. Brandenburg Concerto No 3 in G BWV1048 Bach, Johann Sebastian
67. Pines of Rome Respighi, Ottorino
Fantasy in C Op 17 Schumann, Robert
Piano Concerto in A minor Op16 Grieg, Edvard
Saul Overture Handel, George Frideric
Sonata K 10 in D minor Scarlatti, Domenico
Symphony VB130 in F Kraus, Joseph Martin
Peter Grimes: Passacaglia Britten, Benjamin
Nabucco Overture Verdi, Giuseppe
Medeas Meditation and Dance of Vengeance Op23A Barber, Samuel
Piano Trio No 3 in C minor Op101 Brahms, Johannes
Spellbound: Concerto for Piano and Orchestra Rozsa, Miklos
Cello Concerto in C Hofmann, Leopold
Symphony in B flat P18 Haydn, Michael
Tempest Suite No 2 Op109 Sibelius, Jean
God would be born in thee Bingham, Judith
Symphony No 5 Op50 Nielsen, Carl
Lohengrin: Prelude to Act III Wagner, Richard
Fantasy K475 in C minor Mozart, Wolfgang Amadeus
Piano Trio K548 in C Mozart, Wolfgang Amadeus
People Who Live in Glass Houses: Ballet Sousa, John Philip
Piano Concerto No 1 Flagello, Nicolas
Mother Goose Suite Ravel, Maurice
Concerto for Harp and Lute Op4 No6 in B flat Handel, George Frideric
Toccata and Fugue in D minor BWV565 Bach, Johann Sebastian
Sonata da Camera Op6 No2 in F Locatelli, Pietro
Eugene Onegin: Waltz Tchaikovsky, Peter Ilych
Hungarian Dance No  6 Brahms, Johannes
Pour le Piano (3) Debussy, Claude
Andante Spianato and Grande Polonaise Op22 Chopin, Frederic
Variations on a Theme of Rossini Martinu, Bohuslav
Lullaby Gershwin, George
Prelude and Fugue Op35 No1 Mendelssohn, Felix
String Quartet K464 in A Mozart, Wolfgang Amadeus
Sarnia: Song of the Spring Tides Ireland, John
Tarentelle Styrienne Debussy, Claude
Carmen: Gypsy Dance Bizet, Georges
String Quartet Op 33 No4 in B flat Haydn, Joseph
Euryanthe Overture Weber, Carl Maria von
Violin Concerto Op4 No 5 in A RV347 Vivaldi, Antonio
Marriage of Figaro: "Dove sono" Mozart, Wolfgang Amadeus
Romances Op 6: No6 "None but the lonely heart" Tchaikovsky, Peter Ilych
Lux aurumque Whitacre, Eric
The Seven Seas Coates, Eric
Cello Suite BWV1007 in G Bach, Johann Sebastian
Concerto RV129 in D "Madrigalesco" Vivaldi, Antonio
Piano Quartet in E Op6 Goetz, Hermann
Wind Quartet G262/2 in F Boccherini, Luigi
Nocturno Falla, Manuel de
Adieu mes amours Desprez, Josquin
Music for Children Suite Walton, William
Cello Sonata No 3 in A Op69 Beethoven, Ludwig van
Moments Musicaux D780: No4 in C sharp minor Schubert, Franz
Here we come a-wassailing (Arr. Rutter) Trad
Suite No 2 Op23  "Silhouettes" (5) Arensky, Anton
Me and Juliet Overture Rodgers, Richard
Iberia Book1: No2 El Puerto Albeniz, Isaac
Symphonies Op2: No8 in D minor Boyce, William
Clavier Concerto BWV1055 in A Bach, Johann Sebastian
Violin Sonata BWV1016 in E Bach, Johann Sebastian
Far from the Madding Crowd Suite Bennett, Richard Rodney
Cello Concerto in B minor Op104 Dvorak, Antonin
Romance No 1 in G Op40 Beethoven, Ludwig van
Rondo K371 in E flat Mozart, Wolfgang Amadeus
Lyric Dances Dello Joio, Norman
Madronos Torroba, Federico Moreno
Loreley-Rhein-Klaenge Walzer Op154 Strauss, Johann Jr
Spartacus: Adagio of Spartacus and Phrygia Khachaturian, Aram
Piano Concerto No 17 in G K453 Mozart, Wolfgang Amadeus
Auld Lang Syne (March) King, Karl
Concerto Grosso Op7 No3 in C Geminiani, Francesco
Recorder Concerto in C Telemann, Georg Philipp
Toccata Op68 Creston, Paul
Concerto RV117 in C Vivaldi, Antonio
La Valse Ravel, Maurice
Violin Concerto Ponce, Manuel
Nabucco: "Va, pensiero, sull ali dorate" Verdi, Giuseppe
Concert No 2 Rameau, Jean-Philippe
Syrinx Debussy, Claude
The Brooklyn Dodge Bolcom, William
Turandot: "Nessun dorma" Puccini, Giacomo
Egmont Overture Op84 Beethoven, Ludwig van
An Outdoor Overture Copland, Aaron
String Quintet K614 In E flat Mozart, Wolfgang Amadeus
"Love is Here to Stay" Gershwin, George
Slavonic Dances Op72: No6 in B flat Dvorak, Antonin
Sonata K494 in G Scarlatti, Domenico
Concerto in F Seibel 233 Heinichen, Johann David
Symphony in C Bizet, Georges
Partita HobII:12 in E flat Haydn, Joseph
Slavonic Dances Op46: No2 in E minor Dvorak, Antonin
Violin Sonata HWV370 in F Handel, George Frideric
Hebrides Overture Op26 ("Fingals Cave") Mendelssohn, Felix
Midsummer Nights Dream Overture Mendelssohn, Felix
WTC BWV867 Fugue in B flat minor Bach, Johann Sebastian
Mountain Songs (8) Beaser, Robert
Roses from the South Op388 Strauss, Johann Jr
In natures realm Op91 Dvorak, Antonin
Symphony D 1 in C Mozart, Leopold
Symphony No 39 in E flat K543 Mozart, Wolfgang Amadeus
Dance of Wild Irravel Bax, Arnold
I Saw Three SHips Traditional
Porgy and Bess: "Summertime" Gershwin, George
Russian Scenes (5) Bantock, Granville
Bassoon Concerto RV466 in C Vivaldi, Antonio
Symphony No  41 in C Haydn, Joseph
Tangazo Piazzolla, Astor
Slavonic Dances Op72: No8 in A flat Dvorak, Antonin
